setting,qs,seed,fam,svc_c,best_ood
m1_hist_byteent__ms42__q1000_id500_ood500,123,999,classical_ext,1.0,0.750268210276857
m1_hist_byteent__ms42__q1000_id500_ood500,123,999,classical_ext,10.0,0.7817328785768043
m1_hist_byteent__ms42__q1000_id500_ood500,123,999,classical_ext,100.0,0.7821812300843862
m1_hist_byteent__ms42__q1000_id500_ood500,123,999,quantum,1.0,0.765496148980801
m1_hist_byteent__ms42__q1000_id500_ood500,2024,123,classical_ext,0.01,0.6803354929758163
m1_hist_byteent__ms42__q1000_id500_ood500,2024,123,classical_ext,0.1,0.7302745525691192
m1_hist_byteent__ms42__q1000_id500_ood500,2024,123,classical_ext,1.0,0.7676566809930079
m1_hist_byteent__ms42__q1000_id500_ood500,2024,123,classical_ext,10.0,0.7691801911604337
m1_hist_byteent__ms42__q1000_id500_ood500,2024,123,classical_ext,100.0,0.7880717172365129
m1_hist_byteent__ms42__q1000_id500_ood500,2024,123,quantum,1.0,0.7739592020014112
m1_hist_byteent__ms42__q1000_id500_ood500,2024,42,classical_ext,0.01,0.6803354929758163
m1_hist_byteent__ms42__q1000_id500_ood500,2024,42,classical_ext,0.1,0.7302745525691192
m1_hist_byteent__ms42__q1000_id500_ood500,2024,42,classical_ext,1.0,0.7676566809930079
m1_hist_byteent__ms42__q1000_id500_ood500,2024,42,classical_ext,10.0,0.7691801911604337
m1_hist_byteent__ms42__q1000_id500_ood500,2024,42,classical_ext,100.0,0.7880717172365129
m1_hist_byteent__ms42__q1000_id500_ood500,2024,42,quantum,1.0,0.7739592020014112
m1_hist_byteent__ms42__q1000_id500_ood500,2024,999,classical_ext,0.01,0.6803354929758163
m1_hist_byteent__ms42__q1000_id500_ood500,2024,999,classical_ext,0.1,0.7302745525691192
m1_hist_byteent__ms42__q1000_id500_ood500,2024,999,classical_ext,1.0,0.7676566809930079
m1_hist_byteent__ms42__q1000_id500_ood500,2024,999,classical_ext,10.0,0.7691801911604337
m1_hist_byteent__ms42__q1000_id500_ood500,2024,999,classical_ext,100.0,0.7880717172365129
m1_hist_byteent__ms42__q1000_id500_ood500,2024,999,quantum,1.0,0.7739592020014112
m1_hist_byteent__ms42__q1000_id500_ood500,42,123,classical_ext,0.01,0.7133068647540983
m1_hist_byteent__ms42__q1000_id500_ood500,42,123,classical_ext,0.1,0.7531057889344263
m1_hist_byteent__ms42__q1000_id500_ood500,42,123,classical_ext,1.0,0.766297387295082
m1_hist_byteent__ms42__q1000_id500_ood500,42,123,classical_ext,10.0,0.7685706967213115
m1_hist_byteent__ms42__q1000_id500_ood500,42,123,classical_ext,100.0,0.7600858094262295
m1_hist_byteent__ms42__q1000_id500_ood500,42,123,quantum,1.0,0.7697553790983607
m1_hist_byteent__ms42__q1000_id500_ood500,42,42,classical_ext,0.01,0.7133068647540983
m1_hist_byteent__ms42__q1000_id500_ood500,42,42,classical_ext,0.1,0.7531057889344263
m1_hist_byteent__ms42__q1000_id500_ood500,42,42,classical_ext,1.0,0.766297387295082
m1_hist_byteent__ms42__q1000_id500_ood500,42,42,classical_ext,10.0,0.7685706967213115
m1_hist_byteent__ms42__q1000_id500_ood500,42,42,classical_ext,100.0,0.7600858094262295
m1_hist_byteent__ms42__q1000_id500_ood500,42,42,quantum,1.0,0.7697553790983607
m1_hist_byteent__ms42__q1000_id500_ood500,42,999,classical_ext,0.01,0.7133068647540983
m1_hist_byteent__ms42__q1000_id500_ood500,42,999,classical_ext,0.1,0.7531057889344263
m1_hist_byteent__ms42__q1000_id500_ood500,42,999,classical_ext,1.0,0.766297387295082
m1_hist_byteent__ms42__q1000_id500_ood500,42,999,classical_ext,10.0,0.7685706967213115
m1_hist_byteent__ms42__q1000_id500_ood500,42,999,classical_ext,100.0,0.7600858094262295
m1_hist_byteent__ms42__q1000_id500_ood500,42,999,quantum,1.0,0.7697553790983607
m1_hist_byteent__ms42__q1000_id500_ood500,7,123,classical_ext,0.01,0.7020851002544366
m1_hist_byteent__ms42__q1000_id500_ood500,7,123,classical_ext,0.1,0.7150389656110481
m1_hist_byteent__ms42__q1000_id500_ood500,7,123,classical_ext,1.0,0.765798274951593
m1_hist_byteent__ms42__q1000_id500_ood500,7,123,classical_ext,10.0,0.7810324686754893
m1_hist_byteent__ms42__q1000_id500_ood500,7,123,classical_ext,100.0,0.7792482117424909
m1_hist_byteent__ms42__q1000_id500_ood500,7,123,quantum,1.0,0.7584292138067882
m1_hist_byteent__ms42__q1000_id500_ood500,7,42,classical_ext,0.01,0.7020851002544366
m1_hist_byteent__ms42__q1000_id500_ood500,7,42,classical_ext,0.1,0.7150389656110481
m1_hist_byteent__ms42__q1000_id500_ood500,7,42,classical_ext,1.0,0.765798274951593
m1_hist_byteent__ms42__q1000_id500_ood500,7,42,classical_ext,10.0,0.7810324686754893
m1_hist_byteent__ms42__q1000_id500_ood500,7,42,classical_ext,100.0,0.7792482117424909
m1_hist_byteent__ms42__q1000_id500_ood500,7,42,quantum,1.0,0.7584292138067882
m1_hist_byteent__ms42__q1000_id500_ood500,7,999,classical_ext,0.01,0.7020851002544366
m1_hist_byteent__ms42__q1000_id500_ood500,7,999,classical_ext,0.1,0.7150389656110481
m1_hist_byteent__ms42__q1000_id500_ood500,7,999,classical_ext,1.0,0.765798274951593
m1_hist_byteent__ms42__q1000_id500_ood500,7,999,classical_ext,10.0,0.7810324686754893
m1_hist_byteent__ms42__q1000_id500_ood500,7,999,classical_ext,100.0,0.7792482117424909
m1_hist_byteent__ms42__q1000_id500_ood500,7,999,quantum,1.0,0.7584292138067882
m1_hist_byteent__ms42__q1000_id500_ood500,999,123,classical_ext,0.01,0.6702961954760516
m1_hist_byteent__ms42__q1000_id500_ood500,999,123,classical_ext,0.1,0.7476019184652278
m1_hist_byteent__ms42__q1000_id500_ood500,999,123,classical_ext,1.0,0.7640968306435932
m1_hist_byteent__ms42__q1000_id500_ood500,999,123,classical_ext,10.0,0.7983181022749368
m1_hist_byteent__ms42__q1000_id500_ood500,999,123,classical_ext,100.0,0.7789714174606261
m1_hist_byteent__ms42__q1000_id500_ood500,999,123,quantum,1.0,0.7798787996629724
m1_hist_byteent__ms42__q1000_id500_ood500,999,42,classical_ext,0.01,0.6702961954760516
m1_hist_byteent__ms42__q1000_id500_ood500,999,42,classical_ext,0.1,0.7476019184652278
m1_hist_byteent__ms42__q1000_id500_ood500,999,42,classical_ext,1.0,0.7640968306435932
m1_hist_byteent__ms42__q1000_id500_ood500,999,42,classical_ext,10.0,0.7983181022749368
m1_hist_byteent__ms42__q1000_id500_ood500,999,42,classical_ext,100.0,0.7789714174606261
m1_hist_byteent__ms42__q1000_id500_ood500,999,42,quantum,1.0,0.7798787996629724
m1_hist_byteent__ms42__q1000_id500_ood500,999,999,classical_ext,0.01,0.6702961954760516
m1_hist_byteent__ms42__q1000_id500_ood500,999,999,classical_ext,0.1,0.7476019184652278
m1_hist_byteent__ms42__q1000_id500_ood500,999,999,classical_ext,1.0,0.7640968306435932
m1_hist_byteent__ms42__q1000_id500_ood500,999,999,classical_ext,10.0,0.7983181022749368
m1_hist_byteent__ms42__q1000_id500_ood500,999,999,classical_ext,100.0,0.7789714174606261
m1_hist_byteent__ms42__q1000_id500_ood500,999,999,quantum,1.0,0.7798787996629724
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,123,classical_ext,0.01,0.7448959938366718
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,123,classical_ext,0.1,0.7401611453518233
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,123,classical_ext,1.0,0.7343669748330766
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,123,classical_ext,10.0,0.7648305084745763
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,123,classical_ext,100.0,0.7614438880328711
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,123,quantum,1.0,0.7598388546481767
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,42,classical_ext,0.01,0.7448959938366718
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,42,classical_ext,0.1,0.7401611453518233
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,42,classical_ext,1.0,0.7343669748330766
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,42,classical_ext,10.0,0.7648305084745763
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,42,classical_ext,100.0,0.7614438880328711
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,42,quantum,1.0,0.759742552645095
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,999,classical_ext,0.01,0.7448959938366718
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,999,classical_ext,0.1,0.7401611453518233
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,999,classical_ext,1.0,0.7353139445300463
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,999,classical_ext,10.0,0.7648305084745763
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,999,classical_ext,100.0,0.7614438880328711
m1_hist_byteent__ms42__q2000_id1000_ood1000,123,999,quantum,1.0,0.7598388546481767
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,123,classical_ext,0.01,0.735900946341932
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,123,classical_ext,0.1,0.761661142335591
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,123,classical_ext,1.0,0.7928295783894573
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,123,classical_ext,10.0,0.7886943363597061
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,123,classical_ext,100.0,0.7915205521128565
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,123,quantum,1.0,0.789743158636371
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,42,classical_ext,0.01,0.735900946341932
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,42,classical_ext,0.1,0.761661142335591
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,42,classical_ext,1.0,0.7928295783894573
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,42,classical_ext,10.0,0.7886943363597061
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,42,classical_ext,100.0,0.7915205521128565
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,42,quantum,1.0,0.789743158636371
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,999,classical_ext,0.01,0.735900946341932
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,999,classical_ext,0.1,0.761661142335591
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,999,classical_ext,1.0,0.7928295783894573
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,999,classical_ext,10.0,0.7886943363597061
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,999,classical_ext,100.0,0.7915205521128565
m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,999,quantum,1.0,0.789743158636371
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,123,classical_ext,0.01,0.7438751180169945
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,123,classical_ext,0.1,0.7292610135859564
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,123,classical_ext,1.0,0.7778520106895392
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,123,classical_ext,10.0,0.7735113856395321
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,123,classical_ext,100.0,0.7510761549663152
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,123,quantum,1.0,0.7680946056232097
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,42,classical_ext,0.01,0.7448872637659822
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,42,classical_ext,0.1,0.7292610135859564
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,42,classical_ext,1.0,0.7778520106895392
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,42,classical_ext,10.0,0.7735113856395321
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,42,classical_ext,100.0,0.7510761549663152
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,42,quantum,1.0,0.7680946056232097
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,999,classical_ext,0.01,0.7438751180169945
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,999,classical_ext,0.1,0.7292610135859564
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,999,classical_ext,1.0,0.7778520106895392
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,999,classical_ext,10.0,0.7735113856395321
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,999,classical_ext,100.0,0.7510761549663152
m1_hist_byteent__ms42__q2000_id1000_ood1000,42,999,quantum,1.0,0.7680946056232097
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,123,classical_ext,0.01,0.6703891892325784
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,123,classical_ext,0.1,0.7203954101597776
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,123,classical_ext,1.0,0.763101072006229
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,123,classical_ext,10.0,0.755637966118021
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,123,classical_ext,100.0,0.7617224342688805
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,123,quantum,1.0,0.7646101485396875
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,42,classical_ext,0.01,0.6703891892325784
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,42,classical_ext,0.1,0.7203954101597776
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,42,classical_ext,1.0,0.763101072006229
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,42,classical_ext,10.0,0.755637966118021
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,42,classical_ext,100.0,0.7619973591160665
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,42,quantum,1.0,0.7646101485396875
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,999,classical_ext,0.01,0.6703891892325784
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,999,classical_ext,0.1,0.7203954101597776
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,999,classical_ext,1.0,0.763101072006229
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,999,classical_ext,10.0,0.755637966118021
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,999,classical_ext,100.0,0.7617224342688805
m1_hist_byteent__ms42__q2000_id1000_ood1000,7,999,quantum,1.0,0.7646101485396875
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,123,classical_ext,0.01,0.7214667819847524
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,123,classical_ext,0.1,0.7593776026651291
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,123,classical_ext,1.0,0.7382119290153117
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,123,classical_ext,10.0,0.766040425395605
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,123,classical_ext,100.0,0.7639983342943174
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,123,quantum,1.0,0.7498958933948363
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,42,classical_ext,0.01,0.7214667819847524
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,42,classical_ext,0.1,0.7593776026651291
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,42,classical_ext,1.0,0.7382119290153117
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,42,classical_ext,10.0,0.766040425395605
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,42,classical_ext,100.0,0.7639983342943174
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,42,quantum,1.0,0.7498958933948363
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,999,classical_ext,0.01,0.7214667819847524
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,999,classical_ext,0.1,0.7593776026651291
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,999,classical_ext,1.0,0.7382119290153117
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,999,classical_ext,10.0,0.766040425395605
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,999,classical_ext,100.0,0.7639983342943174
m1_hist_byteent__ms42__q2000_id1000_ood1000,999,999,quantum,1.0,0.7498958933948363
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,123,classical_ext,0.01,0.6617600692405181
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,123,classical_ext,0.1,0.7444777595746654
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,123,classical_ext,1.0,0.7668078266514173
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,123,classical_ext,10.0,0.7828506074000804
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,123,classical_ext,100.0,0.7648171617569781
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,123,quantum,1.0,0.7650335383759389
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,42,classical_ext,0.01,0.6617600692405181
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,42,classical_ext,0.1,0.7444777595746654
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,42,classical_ext,1.0,0.7662730672931285
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,42,classical_ext,10.0,0.7828506074000804
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,42,classical_ext,100.0,0.7648171617569781
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,42,quantum,1.0,0.7650335383759389
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,999,classical_ext,0.01,0.6617600692405181
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,999,classical_ext,0.1,0.7444777595746654
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,999,classical_ext,1.0,0.7662730672931285
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,999,classical_ext,10.0,0.7828506074000804
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,999,classical_ext,100.0,0.7648171617569781
m1_hist_byteent__ms42__q4000_id1800_ood1800,123,999,quantum,1.0,0.7650335383759389
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,123,classical_ext,0.01,0.7186563706563707
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,123,classical_ext,0.1,0.767938223938224
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,123,classical_ext,1.0,0.7636447876447876
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,123,classical_ext,10.0,0.7829652509652509
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,123,classical_ext,100.0,0.7602316602316602
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,123,quantum,1.0,0.7671351351351352
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,42,classical_ext,0.01,0.7186563706563707
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,42,classical_ext,0.1,0.767938223938224
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,42,classical_ext,1.0,0.7631042471042471
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,42,classical_ext,10.0,0.7823938223938224
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,42,classical_ext,100.0,0.7602316602316602
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,42,quantum,1.0,0.7671351351351352
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,999,classical_ext,0.01,0.7181158301158301
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,999,classical_ext,0.1,0.767938223938224
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,999,classical_ext,1.0,0.7631042471042471
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,999,classical_ext,10.0,0.7823938223938224
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,999,classical_ext,100.0,0.7602316602316602
m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,999,quantum,1.0,0.7671351351351352
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,123,classical_ext,0.01,0.7371647273063984
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,123,classical_ext,0.1,0.7459736411617642
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,123,classical_ext,1.0,0.7818698107966295
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,123,classical_ext,10.0,0.7767616284453224
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,123,classical_ext,100.0,0.754464643970493
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,123,quantum,1.0,0.7570480570387975
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,42,classical_ext,0.01,0.7371647273063984
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,42,classical_ext,0.1,0.7443161825982283
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,42,classical_ext,1.0,0.7818698107966295
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,42,classical_ext,10.0,0.7767616284453224
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,42,classical_ext,100.0,0.754464643970493
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,42,quantum,1.0,0.7570480570387975
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,999,classical_ext,0.01,0.7371647273063984
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,999,classical_ext,0.1,0.7454211549739189
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,999,classical_ext,1.0,0.7818698107966295
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,999,classical_ext,10.0,0.7767616284453224
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,999,classical_ext,100.0,0.754464643970493
m1_hist_byteent__ms42__q4000_id1800_ood1800,42,999,quantum,1.0,0.7570480570387975
m1_hist_byteent__ms42__q4000_id1800_ood1800,7,123,classical_ext,0.01,0.7243742819654453
m1_hist_byteent__ms42__q4000_id1800_ood1800,7,123,classical_ext,0.1,0.742075804662448
m1_hist_byteent__ms42__q4000_id1800_ood1800,7,123,classical_ext,1.0,0.7533436140835561
m1_hist_byteent__ms42__q4000_id1800_ood1800,7,123,classical_ext,10.0,0.7697639590864065
m1_hist_byteent__ms42__q4000_id1800_ood1800,7,123,classical_ext,100.0,0.7549450862012463
m1_hist_byteent__ms42__q4000_id1800_ood1800,7,123,quantum,1.0,0.7667916515691335
m1_hist_byteent__ms42__q4000_id1800_ood1800,7,42,classical_ext,0.01,0.7243742819654453
m1_hist_byteent__ms42__q4000_id1800_ood1800,7,42,classical_ext,0.1,0.7415421867328855
m1_hist_byteent__ms42__q4000_id1800_ood1800,7,42,classical_ext,1.0,0.7533436140835561
m1_hist_byteent__ms42__q4000_id1800_ood1800,7,42,classical_ext,10.0,0.7697639590864065
